series,month,value
Mauritius,2016-02,425
Mauritius,2016-03,892
Mauritius,2016-04,1196
Mauritius,2016-05,621
Mauritius,2016-06,579
Mauritius,2016-07,823
Mauritius,2016-08,882
Mauritius,2016-09,688
Mauritius,2016-10,1013
Mauritius,2016-11,2478
Mauritius,2016-12,2394
Mauritius,2017-01,1142
Mauritius,2017-02,908
Mauritius,2017-03,864
Mauritius,2017-04,1221
Mauritius,2017-05,619
Mauritius,2017-06,539
Mauritius,2017-07,1205
Mauritius,2017-08,998
Mauritius,2017-09,639
Mauritius,2017-10,765
Mauritius,2017-11,2328
Mauritius,2017-12,2174
Mauritius,2018-01,1041
Mauritius,2018-02,1006
Mauritius,2018-03,749
Mauritius,2018-04,1337
Mauritius,2018-05,721
Mauritius,2018-06,659
Mauritius,2018-07,1240
Mauritius,2018-08,956
Mauritius,2018-09,746
Mauritius,2018-10,915
Mauritius,2018-11,1894
Mauritius,2018-12,2835
Mauritius,2019-01,973
Mauritius,2019-02,842
Mauritius,2019-03,846
Mauritius,2019-04,1192
Mauritius,2019-05,590
Mauritius,2019-06,802
Mauritius,2019-07,1180
Mauritius,2019-08,943
Mauritius,2019-09,625
Mauritius,2019-10,773
Mauritius,2019-11,1410
Mauritius,2019-12,2920
Mauritius,2020-01,1185
Mauritius,2020-02,228
Mauritius,2020-03,62
Mauritius,2020-04,0
Mauritius,2020-05,1
Mauritius,2020-06,0
Mauritius,2020-07,0
Mauritius,2020-08,0
Mauritius,2020-09,0
Mauritius,2020-10,4
Mauritius,2020-11,5
Mauritius,2020-12,2
Mauritius,2021-01,4
Mauritius,2021-02,1
Mauritius,2021-03,3
Mauritius,2021-04,3
Mauritius,2021-05,4
Mauritius,2021-06,0
Mauritius,2021-07,0
Mauritius,2021-08,5
Mauritius,2021-09,1
Mauritius,2021-10,3
Mauritius,2021-11,2
Mauritius,2021-12,9
Mauritius,2022-01,7
Mauritius,2022-02,6
Mauritius,2022-03,5
Mauritius,2022-04,53
Mauritius,2022-05,95
Mauritius,2022-06,110
Mauritius,2022-07,196
Mauritius,2022-08,198
Mauritius,2022-09,210
Mauritius,2022-10,226
Mauritius,2022-11,663
Mauritius,2022-12,643
Mauritius,2023-01,418
Mauritius,2023-02,274
Mauritius,2023-03,474
Mauritius,2023-04,581
Mauritius,2023-05,363
Mauritius,2023-06,349
Mauritius,2023-07,413
Mauritius,2023-08,377
Mauritius,2023-09,412
Mauritius,2023-10,349
Mauritius,2023-11,769
Mauritius,2023-12,965
Mauritius,2024-01,548
Mauritius,2024-02,292
Mauritius,2024-03,346
Mauritius,2024-04,582
Mauritius,2024-05,372
Mauritius,2024-06,283
Mauritius,2024-07,426
Mauritius,2024-08,504
Mauritius,2024-09,320
Mauritius,2024-10,313
Mauritius,2024-11,802
Mauritius,2024-12,1077
Mauritius,2025-01,487
Mauritius,2025-02,381
Mauritius,2025-03,282
Mauritius,2025-04,613
Mauritius,2025-05,369
Mauritius,2025-06,312
Mauritius,2025-07,482
Mauritius,2025-08,539
Mauritius,2025-09,270
Mauritius,2025-10,376
Mauritius,2025-11,787
Mauritius,2025-12,1342
Mauritius,2026-01,538
Myanmar,2008-01,6090
Myanmar,2008-02,5329
Myanmar,2008-03,6989
Myanmar,2008-04,8873
Myanmar,2008-05,6199
Myanmar,2008-06,6292
Myanmar,2008-07,7068
Myanmar,2008-08,6680
Myanmar,2008-09,5815
Myanmar,2008-10,6581
Myanmar,2008-11,5738
Myanmar,2008-12,6928
Myanmar,2009-01,5521
Myanmar,2009-02,4909
Myanmar,2009-03,5916
Myanmar,2009-04,8226
Myanmar,2009-05,5512
Myanmar,2009-06,5150
Myanmar,2009-07,6147
Myanmar,2009-08,4850
Myanmar,2009-09,5042
Myanmar,2009-10,6249
Myanmar,2009-11,5694
Myanmar,2009-12,7056
Myanmar,2010-01,5512
Myanmar,2010-02,4583
Myanmar,2010-03,7000
Myanmar,2010-04,9646
Myanmar,2010-05,6556
Myanmar,2010-06,6236
Myanmar,2010-07,6879
Myanmar,2010-08,5838
Myanmar,2010-09,5376
Myanmar,2010-10,6482
Myanmar,2010-11,5953
Myanmar,2010-12,8277
Myanmar,2011-01,6457
Myanmar,2011-02,5897
Myanmar,2011-03,8466
Myanmar,2011-04,11168
Myanmar,2011-05,7893
Myanmar,2011-06,7571
Myanmar,2011-07,9196
Myanmar,2011-08,7256
Myanmar,2011-09,6966
Myanmar,2011-10,7624
Myanmar,2011-11,7096
Myanmar,2011-12,8594
Myanmar,2012-01,6710
Myanmar,2012-02,7038
Myanmar,2012-03,8197
Myanmar,2012-04,12114
Myanmar,2012-05,8984
Myanmar,2012-06,7397
Myanmar,2012-07,7699
Myanmar,2012-08,6527
Myanmar,2012-09,6502
Myanmar,2012-10,6935
Myanmar,2012-11,6870
Myanmar,2012-12,8073
Myanmar,2013-01,6819
Myanmar,2013-02,5680
Myanmar,2013-03,8693
Myanmar,2013-04,13031
Myanmar,2013-05,8432
Myanmar,2013-06,7718
Myanmar,2013-07,8427
Myanmar,2013-08,7020
Myanmar,2013-09,7190
Myanmar,2013-10,8934
Myanmar,2013-11,7531
Myanmar,2013-12,9892
Myanmar,2014-01,7807
Myanmar,2014-02,7513
Myanmar,2014-03,9789
Myanmar,2014-04,15255
Myanmar,2014-05,9538
Myanmar,2014-06,9530
Myanmar,2014-07,9345
Myanmar,2014-08,8903
Myanmar,2014-09,8294
Myanmar,2014-10,8958
Myanmar,2014-11,7973
Myanmar,2014-12,9859
Myanmar,2015-01,7825
Myanmar,2015-02,6204
Myanmar,2015-03,9681
Myanmar,2015-04,12969
Myanmar,2015-05,9162
Myanmar,2015-06,9326
Myanmar,2015-07,8757
Myanmar,2015-08,8000
Myanmar,2015-09,7461
Myanmar,2015-10,8762
Myanmar,2015-11,7625
Myanmar,2015-12,9680
Myanmar,2016-01,7703
Myanmar,2016-02,7090
Myanmar,2016-03,10517
Myanmar,2016-04,14495
Myanmar,2016-05,9470
Myanmar,2016-06,9731
Myanmar,2016-07,9937
Myanmar,2016-08,8012
Myanmar,2016-09,7102
Myanmar,2016-10,8218
Myanmar,2016-11,7648
Myanmar,2016-12,13691
Myanmar,2017-01,9902
Myanmar,2017-02,9783
Myanmar,2017-03,12656
Myanmar,2017-04,19610
Myanmar,2017-05,11705
Myanmar,2017-06,12144
Myanmar,2017-07,12619
Myanmar,2017-08,10934
Myanmar,2017-09,9888
Myanmar,2017-10,11616
Myanmar,2017-11,11402
Myanmar,2017-12,13462
Myanmar,2018-01,9883
Myanmar,2018-02,9594
Myanmar,2018-03,13797
Myanmar,2018-04,16422
Myanmar,2018-05,12274
Myanmar,2018-06,12008
Myanmar,2018-07,13189
Myanmar,2018-08,10759
Myanmar,2018-09,10211
Myanmar,2018-10,12874
Myanmar,2018-11,11846
Myanmar,2018-12,12753
Myanmar,2019-01,11074
Myanmar,2019-02,10522
Myanmar,2019-03,13499
Myanmar,2019-04,16252
Myanmar,2019-05,13300
Myanmar,2019-06,12899
Myanmar,2019-07,14805
Myanmar,2019-08,11942
Myanmar,2019-09,11742
Myanmar,2019-10,13824
Myanmar,2019-11,12598
Myanmar,2019-12,13536
Myanmar,2020-01,11341
Myanmar,2020-02,8018
Myanmar,2020-03,4762
Myanmar,2020-04,6
Myanmar,2020-05,7
Myanmar,2020-06,8
Myanmar,2020-07,52
Myanmar,2020-08,155
Myanmar,2020-09,244
Myanmar,2020-10,331
Myanmar,2020-11,472
Myanmar,2020-12,716
Myanmar,2021-01,1223
Myanmar,2021-02,905
Myanmar,2021-03,964
Myanmar,2021-04,1176
Myanmar,2021-05,720
Myanmar,2021-06,175
Myanmar,2021-07,247
Myanmar,2021-08,87
Myanmar,2021-09,159
Myanmar,2021-10,312
Myanmar,2021-11,1242
Myanmar,2021-12,2991
Myanmar,2022-01,2954
Myanmar,2022-02,2024
Myanmar,2022-03,3516
Myanmar,2022-04,5474
Myanmar,2022-05,6218
Myanmar,2022-06,9095
Myanmar,2022-07,10398
Myanmar,2022-08,8594
Myanmar,2022-09,8341
Myanmar,2022-10,9078
Myanmar,2022-11,9070
Myanmar,2022-12,10523
Myanmar,2023-01,8982
Myanmar,2023-02,7734
Myanmar,2023-03,9122
Myanmar,2023-04,11787
Myanmar,2023-05,10104
Myanmar,2023-06,9877
Myanmar,2023-07,10811
Myanmar,2023-08,10159
Myanmar,2023-09,10631
Myanmar,2023-10,11360
Myanmar,2023-11,11774
Myanmar,2023-12,13146
Myanmar,2024-01,12361
Myanmar,2024-02,10682
Myanmar,2024-03,15327
Myanmar,2024-04,15985
Myanmar,2024-05,13356
Myanmar,2024-06,12154
Myanmar,2024-07,12474
Myanmar,2024-08,9852
Myanmar,2024-09,9580
Myanmar,2024-10,11801
Myanmar,2024-11,11345
Myanmar,2024-12,14421
Myanmar,2025-01,11794
Myanmar,2025-02,10923
Myanmar,2025-03,14813
Myanmar,2025-04,16881
Myanmar,2025-05,13698
Myanmar,2025-06,12392
Myanmar,2025-07,14310
Myanmar,2025-08,13930
Myanmar,2025-09,13047
Myanmar,2025-10,15335
Myanmar,2025-11,15009
Myanmar,2025-12,17510
Myanmar,2026-01,15177
Netherlands,2008-01,5988
Netherlands,2008-02,5948
Netherlands,2008-03,6107
Netherlands,2008-04,5805
Netherlands,2008-05,5542
Netherlands,2008-06,4945
Netherlands,2008-07,7759
Netherlands,2008-08,7241
Netherlands,2008-09,5476
Netherlands,2008-10,6525
Netherlands,2008-11,6121
Netherlands,2008-12,5773
Netherlands,2009-01,5696
Netherlands,2009-02,5701
Netherlands,2009-03,5917
Netherlands,2009-04,5109
Netherlands,2009-05,4889
Netherlands,2009-06,4654
Netherlands,2009-07,9498
Netherlands,2009-08,8954
Netherlands,2009-09,6076
Netherlands,2009-10,7021
Netherlands,2009-11,6431
Netherlands,2009-12,6413
Netherlands,2010-01,6597
Netherlands,2010-02,6328
Netherlands,2010-03,6767
Netherlands,2010-04,5571
Netherlands,2010-05,5881
Netherlands,2010-06,4907
Netherlands,2010-07,8447
Netherlands,2010-08,7884
Netherlands,2010-09,5740
Netherlands,2010-10,6352
Netherlands,2010-11,6077
Netherlands,2010-12,5969
Netherlands,2011-01,6722
Netherlands,2011-02,6229
Netherlands,2011-03,7100
Netherlands,2011-04,5949
Netherlands,2011-05,5445
Netherlands,2011-06,4924
Netherlands,2011-07,9682
Netherlands,2011-08,8909
Netherlands,2011-09,6318
Netherlands,2011-10,7112
Netherlands,2011-11,6532
Netherlands,2011-12,6168
Netherlands,2012-01,7082
Netherlands,2012-02,7351
Netherlands,2012-03,7163
Netherlands,2012-04,5609
Netherlands,2012-05,5329
Netherlands,2012-06,5194
Netherlands,2012-07,9847
Netherlands,2012-08,8361
Netherlands,2012-09,6117
Netherlands,2012-10,6884
Netherlands,2012-11,6638
Netherlands,2012-12,6028
Netherlands,2013-01,7153
Netherlands,2013-02,7098
Netherlands,2013-03,7476
Netherlands,2013-04,5891
Netherlands,2013-05,5916
Netherlands,2013-06,5661
Netherlands,2013-07,9591
Netherlands,2013-08,8568
Netherlands,2013-09,6272
Netherlands,2013-10,6732
Netherlands,2013-11,6568
Netherlands,2013-12,6000
Netherlands,2014-01,7640
Netherlands,2014-02,7458
Netherlands,2014-03,7969
Netherlands,2014-04,6517
Netherlands,2014-05,5888
Netherlands,2014-06,4962
Netherlands,2014-07,8089
Netherlands,2014-08,8541
Netherlands,2014-09,6027
Netherlands,2014-10,6051
Netherlands,2014-11,6447
Netherlands,2014-12,6222
Netherlands,2015-01,6405
Netherlands,2015-02,6678
Netherlands,2015-03,7127
Netherlands,2015-04,5989
Netherlands,2015-05,5797
Netherlands,2015-06,4553
Netherlands,2015-07,9364
Netherlands,2015-08,8040
Netherlands,2015-09,5761
Netherlands,2015-10,6557
Netherlands,2015-11,6627
Netherlands,2015-12,6154
Netherlands,2016-01,7135
Netherlands,2016-02,6753
Netherlands,2016-03,6646
Netherlands,2016-04,6362
Netherlands,2016-05,6273
Netherlands,2016-06,4510
Netherlands,2016-07,9454
Netherlands,2016-08,9452
Netherlands,2016-09,6078
Netherlands,2016-10,6602
Netherlands,2016-11,6777
Netherlands,2016-12,6200
Netherlands,2017-01,7187
Netherlands,2017-02,6971
Netherlands,2017-03,6755
Netherlands,2017-04,6641
Netherlands,2017-05,5842
Netherlands,2017-06,4859
Netherlands,2017-07,10462
Netherlands,2017-08,10254
Netherlands,2017-09,6902
Netherlands,2017-10,7147
Netherlands,2017-11,7387
Netherlands,2017-12,6504
Netherlands,2018-01,7680
Netherlands,2018-02,7699
Netherlands,2018-03,7772
Netherlands,2018-04,7996
Netherlands,2018-05,6932
Netherlands,2018-06,5647
Netherlands,2018-07,11596
Netherlands,2018-08,12488
Netherlands,2018-09,7998
Netherlands,2018-10,7839
Netherlands,2018-11,7686
Netherlands,2018-12,6999
Netherlands,2019-01,8212
Netherlands,2019-02,7435
Netherlands,2019-03,8288
Netherlands,2019-04,7791
Netherlands,2019-05,6589
Netherlands,2019-06,5341
Netherlands,2019-07,11757
Netherlands,2019-08,12792
Netherlands,2019-09,8423
Netherlands,2019-10,7566
Netherlands,2019-11,8111
Netherlands,2019-12,7148
Netherlands,2020-01,7940
Netherlands,2020-02,6637
Netherlands,2020-03,2903
Netherlands,2020-04,1
Netherlands,2020-05,0
Netherlands,2020-06,9
Netherlands,2020-07,46
Netherlands,2020-08,41
Netherlands,2020-09,41
Netherlands,2020-10,77
Netherlands,2020-11,76
Netherlands,2020-12,89
Netherlands,2021-01,106
Netherlands,2021-02,98
Netherlands,2021-03,58
Netherlands,2021-04,79
Netherlands,2021-05,36
Netherlands,2021-06,18
Netherlands,2021-07,34
Netherlands,2021-08,54
Netherlands,2021-09,117
Netherlands,2021-10,208
Netherlands,2021-11,432
Netherlands,2021-12,717
Netherlands,2022-01,474
Netherlands,2022-02,713
Netherlands,2022-03,940
Netherlands,2022-04,2391
Netherlands,2022-05,3362
Netherlands,2022-06,3165
Netherlands,2022-07,7135
Netherlands,2022-08,8174
Netherlands,2022-09,6814
Netherlands,2022-10,6523
Netherlands,2022-11,5853
Netherlands,2022-12,5634
Netherlands,2023-01,6430
Netherlands,2023-02,7053
Netherlands,2023-03,6956
Netherlands,2023-04,6398
Netherlands,2023-05,6631
Netherlands,2023-06,5041
Netherlands,2023-07,10867
Netherlands,2023-08,11327
Netherlands,2023-09,8584
Netherlands,2023-10,7363
Netherlands,2023-11,7110
Netherlands,2023-12,6723
Netherlands,2024-01,7685
Netherlands,2024-02,7294
Netherlands,2024-03,6914
Netherlands,2024-04,7188
Netherlands,2024-05,7522
Netherlands,2024-06,5114
Netherlands,2024-07,12275
Netherlands,2024-08,12682
Netherlands,2024-09,7563
Netherlands,2024-10,7381
Netherlands,2024-11,7303
Netherlands,2024-12,6643
Netherlands,2025-01,7685
Netherlands,2025-02,7583
Netherlands,2025-03,6761
Netherlands,2025-04,7381
Netherlands,2025-05,7143
Netherlands,2025-06,5014
Netherlands,2025-07,13284
Netherlands,2025-08,13113
Netherlands,2025-09,7262
Netherlands,2025-10,7725
Netherlands,2025-11,7431
Netherlands,2025-12,7123
Netherlands,2026-01,8168
New Zealand,2008-01,8994
New Zealand,2008-02,5365
New Zealand,2008-03,6846
New Zealand,2008-04,8378
New Zealand,2008-05,9880
New Zealand,2008-06,10554
New Zealand,2008-07,13056
New Zealand,2008-08,10578
New Zealand,2008-09,10776
New Zealand,2008-10,11008
New Zealand,2008-11,7239
New Zealand,2008-12,8098
New Zealand,2009-01,7812
New Zealand,2009-02,4327
New Zealand,2009-03,4819
New Zealand,2009-04,6620
New Zealand,2009-05,7963
New Zealand,2009-06,9342
New Zealand,2009-07,10879
New Zealand,2009-08,8957
New Zealand,2009-09,9259
New Zealand,2009-10,9431
New Zealand,2009-11,7570
New Zealand,2009-12,6855
New Zealand,2010-01,8392
New Zealand,2010-02,4481
New Zealand,2010-03,5602
New Zealand,2010-04,6639
New Zealand,2010-05,8109
New Zealand,2010-06,9655
New Zealand,2010-07,10847
New Zealand,2010-08,9122
New Zealand,2010-09,9481
New Zealand,2010-10,8799
New Zealand,2010-11,7245
New Zealand,2010-12,7418
New Zealand,2011-01,8102
New Zealand,2011-02,4287
New Zealand,2011-03,6939
New Zealand,2011-04,11322
New Zealand,2011-05,12893
New Zealand,2011-06,12891
New Zealand,2011-07,15973
New Zealand,2011-08,11612
New Zealand,2011-09,9698
New Zealand,2011-10,9876
New Zealand,2011-11,8888
New Zealand,2011-12,10514
New Zealand,2012-01,11207
New Zealand,2012-02,6613
New Zealand,2012-03,7469
New Zealand,2012-04,9881
New Zealand,2012-05,10137
New Zealand,2012-06,12021
New Zealand,2012-07,13772
New Zealand,2012-08,10901
New Zealand,2012-09,11669
New Zealand,2012-10,11158
New Zealand,2012-11,8550
New Zealand,2012-12,10323
New Zealand,2013-01,11908
New Zealand,2013-02,5735
New Zealand,2013-03,7087
New Zealand,2013-04,9035
New Zealand,2013-05,10225
New Zealand,2013-06,10626
New Zealand,2013-07,14813
New Zealand,2013-08,10765
New Zealand,2013-09,11081
New Zealand,2013-10,10359
New Zealand,2013-11,8430
New Zealand,2013-12,10383
New Zealand,2014-01,11466
New Zealand,2014-02,6893
New Zealand,2014-03,6872
New Zealand,2014-04,9520
New Zealand,2014-05,10812
New Zealand,2014-06,10922
New Zealand,2014-07,14075
New Zealand,2014-08,10939
New Zealand,2014-09,10593
New Zealand,2014-10,9146
New Zealand,2014-11,7435
New Zealand,2014-12,10015
New Zealand,2015-01,12330
New Zealand,2015-02,6349
New Zealand,2015-03,7854
New Zealand,2015-04,9492
New Zealand,2015-05,10077
New Zealand,2015-06,11593
New Zealand,2015-07,14756
New Zealand,2015-08,12497
New Zealand,2015-09,12412
New Zealand,2015-10,11462
New Zealand,2015-11,9070
New Zealand,2015-12,9726
New Zealand,2016-01,10983
New Zealand,2016-02,5463
New Zealand,2016-03,6616
New Zealand,2016-04,10042
New Zealand,2016-05,9715
New Zealand,2016-06,10862
New Zealand,2016-07,14548
New Zealand,2016-08,11873
New Zealand,2016-09,11514
New Zealand,2016-10,10961
New Zealand,2016-11,8529
New Zealand,2016-12,9994
New Zealand,2017-01,10778
New Zealand,2017-02,6928
New Zealand,2017-03,8459
New Zealand,2017-04,12447
New Zealand,2017-05,10261
New Zealand,2017-06,11805
New Zealand,2017-07,15358
New Zealand,2017-08,11197
New Zealand,2017-09,12021
New Zealand,2017-10,11834
New Zealand,2017-11,9349
New Zealand,2017-12,10801
New Zealand,2018-01,11914
New Zealand,2018-02,6311
New Zealand,2018-03,8005
New Zealand,2018-04,11412
New Zealand,2018-05,10907
New Zealand,2018-06,13120
New Zealand,2018-07,16705
New Zealand,2018-08,12669
New Zealand,2018-09,13767
New Zealand,2018-10,12404
New Zealand,2018-11,8603
New Zealand,2018-12,11860
New Zealand,2019-01,12969
New Zealand,2019-02,6831
New Zealand,2019-03,8108
New Zealand,2019-04,14142
New Zealand,2019-05,12791
New Zealand,2019-06,14219
New Zealand,2019-07,17922
New Zealand,2019-08,13913
New Zealand,2019-09,15783
New Zealand,2019-10,13233
New Zealand,2019-11,9615
New Zealand,2019-12,13501
New Zealand,2020-01,15141
New Zealand,2020-02,6185
New Zealand,2020-03,2127
New Zealand,2020-04,1
New Zealand,2020-05,1
New Zealand,2020-06,3
New Zealand,2020-07,27
New Zealand,2020-08,12
New Zealand,2020-09,63
New Zealand,2020-10,63
New Zealand,2020-11,38
New Zealand,2020-12,106
New Zealand,2021-01,63
New Zealand,2021-02,31
New Zealand,2021-03,28
New Zealand,2021-04,39
New Zealand,2021-05,32
New Zealand,2021-06,58
New Zealand,2021-07,73
New Zealand,2021-08,50
New Zealand,2021-09,75
New Zealand,2021-10,58
New Zealand,2021-11,25
New Zealand,2021-12,63
New Zealand,2022-01,87
New Zealand,2022-02,79
New Zealand,2022-03,161
New Zealand,2022-04,1448
New Zealand,2022-05,3061
New Zealand,2022-06,3909
New Zealand,2022-07,7264
New Zealand,2022-08,7107
New Zealand,2022-09,8796
New Zealand,2022-10,8742
New Zealand,2022-11,7289
New Zealand,2022-12,9139
New Zealand,2023-01,10766
New Zealand,2023-02,6821
New Zealand,2023-03,6871
New Zealand,2023-04,11065
New Zealand,2023-05,11146
New Zealand,2023-06,13352
New Zealand,2023-07,15350
New Zealand,2023-08,12499
New Zealand,2023-09,15022
New Zealand,2023-10,13059
New Zealand,2023-11,9663
New Zealand,2023-12,12717
New Zealand,2024-01,14418
New Zealand,2024-02,8093
New Zealand,2024-03,9008
New Zealand,2024-04,13052
New Zealand,2024-05,12808
New Zealand,2024-06,14713
New Zealand,2024-07,18182
New Zealand,2024-08,14070
New Zealand,2024-09,15792
New Zealand,2024-10,14003
New Zealand,2024-11,10351
New Zealand,2024-12,13038
New Zealand,2025-01,14545
New Zealand,2025-02,7521
New Zealand,2025-03,8878
New Zealand,2025-04,14745
New Zealand,2025-05,13568
New Zealand,2025-06,16549
New Zealand,2025-07,17944
New Zealand,2025-08,13869
New Zealand,2025-09,17244
New Zealand,2025-10,14994
New Zealand,2025-11,11579
New Zealand,2025-12,13644
New Zealand,2026-01,15405
North Asia,2008-01,103460
North Asia,2008-02,88478
North Asia,2008-03,97077
North Asia,2008-04,70311
North Asia,2008-05,78866
North Asia,2008-06,76951
North Asia,2008-07,87345
North Asia,2008-08,96109
North Asia,2008-09,74721
North Asia,2008-10,78748
North Asia,2008-11,72743
North Asia,2008-12,69963
North Asia,2009-01,63943
North Asia,2009-02,70257
North Asia,2009-03,67628
North Asia,2009-04,53014
North Asia,2009-05,51730
North Asia,2009-06,49216
North Asia,2009-07,77111
North Asia,2009-08,83076
North Asia,2009-09,68331
North Asia,2009-10,59384
North Asia,2009-11,58613
North Asia,2009-12,60515
North Asia,2010-01,77235
North Asia,2010-02,70307
North Asia,2010-03,82015
North Asia,2010-04,60001
North Asia,2010-05,69073
North Asia,2010-06,66601
North Asia,2010-07,77397
North Asia,2010-08,90929
North Asia,2010-09,70739
North Asia,2010-10,72547
North Asia,2010-11,79441
North Asia,2010-12,74178
North Asia,2011-01,89922
North Asia,2011-02,95076
North Asia,2011-03,89686
North Asia,2011-04,66392
North Asia,2011-05,75400
North Asia,2011-06,72355
North Asia,2011-07,96250
North Asia,2011-08,116472
North Asia,2011-09,92553
North Asia,2011-10,91377
North Asia,2011-11,94486
North Asia,2011-12,92226
North Asia,2012-01,96683
North Asia,2012-02,112776
North Asia,2012-03,109198
North Asia,2012-04,80556
North Asia,2012-05,83112
North Asia,2012-06,86815
North Asia,2012-07,103740
North Asia,2012-08,130287
North Asia,2012-09,97357
North Asia,2012-10,97453
North Asia,2012-11,104935
North Asia,2012-12,100909
North Asia,2013-01,116158
North Asia,2013-02,108731
North Asia,2013-03,124217
North Asia,2013-04,84637
North Asia,2013-05,89444
North Asia,2013-06,94290
North Asia,2013-07,112139
North Asia,2013-08,138341
North Asia,2013-09,109529
North Asia,2013-10,108282
North Asia,2013-11,113069
North Asia,2013-12,106966
North Asia,2014-01,119359
North Asia,2014-02,121222
North Asia,2014-03,127048
North Asia,2014-04,87061
North Asia,2014-05,96160
North Asia,2014-06,93685
North Asia,2014-07,116155
North Asia,2014-08,151961
North Asia,2014-09,113725
North Asia,2014-10,113472
North Asia,2014-11,109720
North Asia,2014-12,112880
North Asia,2015-01,130360
North Asia,2015-02,113888
North Asia,2015-03,122861
North Asia,2015-04,88349
North Asia,2015-05,96909
North Asia,2015-06,90541
North Asia,2015-07,116129
North Asia,2015-08,153400
North Asia,2015-09,113105
North Asia,2015-10,117039
North Asia,2015-11,112895
North Asia,2015-12,111637
North Asia,2016-01,136486
North Asia,2016-02,123252
North Asia,2016-03,120159
North Asia,2016-04,91011
North Asia,2016-05,99965
North Asia,2016-06,98803
North Asia,2016-07,119480
North Asia,2016-08,155678
North Asia,2016-09,106835
North Asia,2016-10,97212
North Asia,2016-11,100810
North Asia,2016-12,101187
North Asia,2017-01,113643
North Asia,2017-02,132843
North Asia,2017-03,126243
North Asia,2017-04,95081
North Asia,2017-05,106798
North Asia,2017-06,102427
North Asia,2017-07,121532
North Asia,2017-08,155871
North Asia,2017-09,117359
North Asia,2017-10,118060
North Asia,2017-11,127487
North Asia,2017-12,107072
North Asia,2018-01,139610
North Asia,2018-02,121367
North Asia,2018-03,132206
North Asia,2018-04,94826
North Asia,2018-05,100225
North Asia,2018-06,98947
North Asia,2018-07,125988
North Asia,2018-08,163269
North Asia,2018-09,124766
North Asia,2018-10,127966
North Asia,2018-11,124453
North Asia,2018-12,105988
North Asia,2019-01,139127
North Asia,2019-02,132146
North Asia,2019-03,131235
North Asia,2019-04,104688
North Asia,2019-05,102715
North Asia,2019-06,102441
North Asia,2019-07,130551
North Asia,2019-08,173762
North Asia,2019-09,132515
North Asia,2019-10,136707
North Asia,2019-11,125534
North Asia,2019-12,118932
North Asia,2020-01,127547
North Asia,2020-02,69624
North Asia,2020-03,12809
North Asia,2020-04,34
North Asia,2020-05,38
North Asia,2020-06,185
North Asia,2020-07,827
North Asia,2020-08,828
North Asia,2020-09,568
North Asia,2020-10,790
North Asia,2020-11,1042
North Asia,2020-12,1149
North Asia,2021-01,987
North Asia,2021-02,743
North Asia,2021-03,1008
North Asia,2021-04,1068
North Asia,2021-05,451
North Asia,2021-06,219
North Asia,2021-07,499
North Asia,2021-08,714
North Asia,2021-09,1299
North Asia,2021-10,1264
North Asia,2021-11,2032
North Asia,2021-12,2770
North Asia,2022-01,2505
North Asia,2022-02,2508
North Asia,2022-03,3555
North Asia,2022-04,9940
North Asia,2022-05,16953
North Asia,2022-06,25153
North Asia,2022-07,40886
North Asia,2022-08,50394
North Asia,2022-09,45900
North Asia,2022-10,45806
